,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
31,video,🤩 😜 paesaggio con la sabbia in 5 secondi #jacknobile #magia #sandart,Jack Nobile,🤩 😜 paesaggio con la sabbia in 5 secondi #jacknobile #magia #sandart,62065,2024-10-12,0:42,IT,2024-10-14
32,video,La volevano MULTARE perché guidava in COSTUME | Avv. Angelo Greco,Angelo Greco,".
.
Acquista a questo link il mio libro ""Fanc**o il successo"" https://amzn.to/3SlixbK
.
.
Acquista a questo link il mio libro ""“La Legge per Tutti - Casa e condominio"" 
https://amzn.to/3MAp4Ma...",334007,2024-10-10,0:59,IT,2024-10-14
33,video,Jannik Sinner's Shanghai Masters Championship Speech | 2024 Shanghai Championship,Tennis Channel,Jannik Sinner (ITA) speaks following his 2024 Shanghai final victory over Novak Djokovic (SRB).,89160,2024-10-13,2:55,IT,2024-10-14
34,video,CIRO SI È SVEGLIATO IN UN MONDO MIGLIORE,The Jackal,,197645,2024-10-12,1:00,IT,2024-10-14
35,video,Stunts with Emojis pt.8😂🤟 #kiryakolesnikov #prank #funny #comedy #stunt #parkour #flip,Kirya Kolesnikov,,7302343,2024-10-08,0:58,IT,2024-10-14
36,video,Rischiare la vita per fare la storia: l’impresa di Jaan Roose,aledellagiusta,"Jaan Roose vuole essere il primo uomo ad attraversare a piedi lo Stretto di Messina: ce la farà?

Instagram: https://www.instagram.com/aledellagiusta/
TikTok: https://www.tiktok.com/@aledellagiust...",320956,2024-10-11,41:08,IT,2024-10-14
37,video,Ghali - Niente Panico (Lyric Video),Ghali,"Ghali - Niente Panico (Lyric Video)
Ascolta Niente Panico: https://ghali.lnk.to/nientepanico

Acquista i biglietti per i prossimi concerti: https://www.ticketone.it/artist/ghali/

Segui Ghali:...",170084,2024-10-11,3:02,IT,2024-10-14
38,video,SISTER REVEALED ALL MY MAGIC @Whoispelagheya,MasomkaMagic  ,,2215422,2024-10-09,0:41,IT,2024-10-14
39,video,RACCOLTA OLIVE: tre errori da non fare per ottenere olio buono,Orto Da Coltivare,"Scopriamo come e quando raccogliere le olive, in modo da ottenere un olio buono e da mantenere sani gli olivi.

Pietro Isolan ci mostra tre errori da evitare assolutamente nella raccolta, spiegando...",74093,2024-10-12,11:39,IT,2024-10-14
40,video,Shakira - Soltera (Official Video),Shakira,"Music: 
Apple Music:  https://Shakira.lnk.to/Soltera/applemusic 
Spotify: https://Shakira.lnk.to/Soltera/spotify
Amazon: https://Shakira.lnk.to/Soltera/amazonmusicstreaming
YouTube: https://Shakira...",9227072,2024-10-12,4:09,IT,2024-10-14
41,video,CARLOTTA + VAN per un' AVVENTURA WILD in mezzo alla NATURA 👙🐠🚿🔥,SINNAGGAGGHIRI,"Vai su https://saily.com/sinna o scarica l’app Saily e usa il codice SINNA per avere uno sconto! ❤️

Viaggio insieme a Carlotta con un van, campeggio tra Tenerife e La Gomera delle Isole...",141767,2024-10-13,14:45,IT,2024-10-14
42,video,BRASILE CAMPIONE DEL MONDO DI FUTSAL 🇧🇷 | Ma all'AEROPORTO c'è qualche PROBLEMA con la COPPA 😂🏆,Rompipallone,,382451,2024-10-09,0:12,IT,2024-10-14
43,video,MATYYYYEEEE 😂,Giuseppe Barbuto,,512428,2024-10-09,0:17,IT,2024-10-14
44,video,Highlights: Italia-Belgio 2-2 | Nations League 2024/25,FIGC Azzurri e Azzurre,"A Roma gli Azzurri di Spalletti trovano il vantaggio con Cambiaso dopo appena un minuto e raddoppiano a metà primo tempo con Retegui. Ma il Belgio, con l'uomo in più per l'espulsione di Pellegrin...",182213,2024-10-12,2:05,IT,2024-10-14
45,video,"HAI 12 ANNI, GIOCHI A CALCIO e questo è L'ARBITRO CHE TUO PADRE INSULTA - Gabriele Vagnato",Gabriele Vagnato Shorts,,393945,2024-10-10,1:00,IT,2024-10-14
46,video,"Night Skinny, Tony Boy, Kid Yugi, Capo Plaza - Entro nel posto (Visual)",Night Skinny,"► Ascolta “Containers”
https://island.lnk.to/Containers

► Segui Night Skinny
https://www.instagram.com/thenightskinny
https://www.tiktok.com/@thenightskinny

► Credits
Visual by...",290733,2024-10-11,3:00,IT,2024-10-14
47,video_listing,Recently trending,,,,,,IT,2024-10-14
