,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
28,video,GREAT idea for Camping #bushcraft #survival #lifehacks,Kirill Multitool,,2686571,2024-10-06,0:24,IT,2024-10-10
29,video,Music Rhythm Box Machine ❤️‍🔥,Yaspe,Music Rhythm Box Machine ❤️‍🔥,59213796,2024-09-10,0:14,IT,2024-10-10
30,video,🍝 All-In-One Sheet Pan Lasagna #Shorts,Chefclub Shorts,"Find the full recipes, with quantities and step-by-step instructions at https://www.chefclub.tv

Click here to subscribe to Chefclub ➡️http://link.chefclub.tv/163⬅️ and turn on notification...",2032682,2024-10-05,0:58,IT,2024-10-10
31,video,Mangiare a casa o mangiare fuori?,Maurizio Merluzzo,"C'è solo un modo per superare una delusione del genere... un pasto pronto @prozisitalia ! Da mangiare da soli in questo caso...

#sponsoredbyprozis #prozisitalia #comedy #adv #shorts",169267,2024-10-09,0:11,IT,2024-10-10
32,video,wearing or styling? 💖 Save & subscribe for #styletips #shorts,BO BROWN,,3089340,2024-10-05,0:12,IT,2024-10-10
33,video,Milton colpisce la Florida: diversi morti e oltre due milioni di residenti senza elettricità,euronews (in Italiano),È attivato in Florida il pericoloso uragano Milton a sole due settimane dalla devastazione lasciata da Helene. Diverse persone sono state uccise e molte case distrutte dai tornado che hanno...,32477,2024-10-09,1:28,IT,2024-10-10
34,video,Uragano Milton visto dallo Spazio e impatto contro Florida - LIVE,link4universe,"Seguiamo i drammatici aggiornamenti che arrivano in queste ore dalla Florida riguardo all'Uragano Milton, che sta per colpire le coste della Florida. 

_____________________________________________...",115972,2024-10-09,4:02:38,IT,2024-10-10
35,video,BRUTAL STREET FIGHT KNOCK OUT,KING OF THE STREETS,,917192,2024-10-03,0:20,IT,2024-10-10
36,video,Come avere SEMPRE il Posto Migliore in Aereo,Alessandro Montesi,,1012377,2024-10-04,0:32,IT,2024-10-10
37,video,I miei amici reagiscono alla mia nuova moto 😨,Fil,,60061,2024-10-08,0:37,IT,2024-10-10
38,video,Teacher gets the surprise of a lifetime after her students stage a fake fight || WooGlobe,WooGlobe,"As the school year came to a close, these students planned a surprise for their beloved teacher.

Knowing they wouldn't see her again, they wanted to make this moment special.

The class...",4599000,2024-10-01,0:18,IT,2024-10-10
39,video,È già Guerra tra Celentano e Lettieri | Reaction Amici ep.2,Choros Ballet,"Un compito orribile per la povera Alessia Pecchia. Cosa ne pensate di questa seconda puntata del pomeridiano di Amici di Maria De Filippi?
#amici #reaction #amicidimariadefilippi 
______________...",72870,2024-10-09,44:32,IT,2024-10-10
40,video,Hurricane Milton: Tornado sweeps over bridge during meteorologist's live report,FOX 4 Now,Fox 4 Meteorologist Trent Aric was live on air as an apparent tornado sweeped over the Matlacha Bridge. Conditions deteriorated rapidly on Wednesday as Hurricane Milton approached.,7077464,2024-10-09,4:23,IT,2024-10-10
41,video,Michele Santoro a Dimartedì del 8 ottobre 2024,Michele Santoro presenta,,83690,2024-10-09,20:00,IT,2024-10-10
42,video,غسلت الأرضية بأكملها بمعجون الأسنان🪣🤭🤭🤭,La La Life Emoji Arabic,"❤️❤️❤️ انقر زر الإعجاب واشترك في قناتنا!
 
لا تنسَ تفعيل جرس الإشعارات  🔔🔔🔔😉
 
إن أعجبكم الفيديو...",4486355,2024-10-05,0:12,IT,2024-10-10
43,video,IL VERO ANTONIO! ANTONIO CASSANO passa dal BSMT!,The BSMT by Gianluca Gazzoli,"Conosciuto per le sue ""cassanate"" dentro e fuori dal campo… ebbene sì, Antonio Cassano è passato dal BSMT. 

Antonio ha fatto della sua personalità fuori dagli schemi una vera e propria...",451979,2024-10-07,1:36:06,IT,2024-10-10
44,video,Lo Stato che NON ESISTE,Poldo,"Hai mai sentito parlare dello Stato del Listenbourg?
Si tratta di uno stato europeo situato nella penisola Iberica, spesso dimenticato nonostante la popolazione di 59,000,000 abitanti. Mettimi...",165487,2024-10-07,1:00,IT,2024-10-10
45,video,🏆🇮🇹 PALLONE D'ORO DI TIKTOK ITALIA 3.0 - Ottavi di finale,PirlasV,"Dopo il successo del pallone d'oro di YouTube Italia 3.0 è tornato il pallone d'oro di TikTok Italia, la terza edizione del pallone d'oro dei tiktoker italiani. Chi dei 16 giocatori si dimostrerà...",869153,2024-10-05,38:49,IT,2024-10-10
46,video,NON SI PUÒ PIÙ DIRE NIENTE!,iNoobChannel,"Non si può più dire niente! https://fantasiastore.it/it/766-iNoob?aff=127

Ospiti:
@leo 
@dadontheroad 

I nostri contatti: https://linktr.ee/inoobchannel

IL NOSTRO GIOCO, Coco Rido, l'invasione...",119139,2024-10-08,20:35,IT,2024-10-10
47,video,LASAGNA di ZUCCA ricetta facile di Zucca con il formaggio,Rapanello,"Lasagna di Zucca
■ ECCO LE MIE MAGLIETTE CON UN REGALO PER TE 
scrivi RAPA1 come codice sconto e avrai un regalo
visita www.pampling.com dove trovi le offerte
■ Le cose che uso. i miei...",298976,2024-10-07,9:48,IT,2024-10-10
48,video,IL TECNICO DELLA CALDAIA #danielecondotta #comedy,Daniele Condotta,,515902,2024-10-08,0:46,IT,2024-10-10
49,video,Only Pro know this technique! How to easily and quickly install beacons using a laser and screws,Tips Workshop,"Only Pro know this technique! How to easily and quickly install beacons using a laser and screws. Construction tips and tricks

#shorts #tips #tricks #construction #skills #howto #ideas #tools",7429654,2024-10-03,0:20,IT,2024-10-10
50,video_listing,Recently trending,,,,,,IT,2024-10-10
