,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
12,video,Ha Comprato GOOGLE per 12 DOLLARI,La Sedia a 2 Gambe,"#google #story #meme 

Questo TIZIO ha COMPRATO GOOGLE per 12 dollari? Sì, è successo davvero nel 2015. Un ragazzo di nome Sanmay Ved, forse annoiato o alla ricerca di qualcosa di strano...",160592,2024-10-14,0:56,IT,2024-10-15
13,video,女儿：爸爸，玩你轻而易举！ #funny #萌娃 #宝宝 #comedy #搞笑,朵朵的五口之家,"欢迎来到“朵朵的五口之家”频道，这里是一个充满温馨与爱的家庭，专注于记录我们宝贝们成长的每一个瞬间！

我们的频道将与你分享我们家的三...",1211642,2024-10-14,0:15,IT,2024-10-15
14,video,Acro meets fashion 👀,The Rybka Twins,,9001984,2024-10-12,0:14,IT,2024-10-15
15,video,The Past And Future Of Pink Boba,진영민yeongmin,#shorts #boba #milktea #bubbletea #mukbang #past #future,3929174,2024-10-13,0:14,IT,2024-10-15
16,video,Ghali - Niente Panico (Official Video),Ghali,"Ghali - Niente Panico (Official Video)
Ascolta Niente Panico: https://ghali.lnk.to/nientepanico

Acquista i biglietti per i prossimi concerti: https://www.ticketone.it/artist/ghali/

Segui...",357114,2024-10-12,3:10,IT,2024-10-15
17,video,🤩 😜 paesaggio con la sabbia in 5 secondi #jacknobile #magia #sandart,Jack Nobile,🤩 😜 paesaggio con la sabbia in 5 secondi #jacknobile #magia #sandart,143283,2024-10-12,0:42,IT,2024-10-15
18,video,CHI È PIÚ PROPENSO A...? (Ma c'è un impostore 👀),iNoobChannel,"Scarica Matchmasters qui: https://matchmaste.rs/hCkF/iNoobChannel10 #ad

Ospiti:
@leo 
@tizio20channel 

I nostri contatti: https://linktr.ee/inoobchannel

IL NOSTRO GIOCO, Coco Rido, l'invasione...",111309,2024-10-14,21:06,IT,2024-10-15
19,video,Luì ordina le pizza ma qualcosa va storto..,Me contro Te,,571328,2024-10-11,0:44,IT,2024-10-15
20,video,CIRO SI È SVEGLIATO IN UN MONDO MIGLIORE,The Jackal,,260364,2024-10-12,1:00,IT,2024-10-15
21,video,How does it work?? 😭 @nevaaada @princessameliawu  #tiktok #elsarca,Elsa Arca,,746706,2024-10-14,0:18,IT,2024-10-15
22,video,"La VERA ITALIA di Spalletti, Dimarco ricorda Beckham. Balotelli torna in A? | Fontana di Trevi",CRONACHE DI SPOGLIATOIO,"Fernando Siani, Giuseppe Pastore, Samuele Ragusa e Riccardo Trevisani vi aspettano per la quinta puntata della nuova stagione di Fontana di Trevi, l'approfondimento del lunedì sera di Cronache...",51692,2024-10-14,2:34:31,IT,2024-10-15
23,video,Seja Gentil com os Pequenos Animais 😿,Los Wagners,#shorts,20410024,2024-10-09,0:20,IT,2024-10-15
24,video,STARSHIP SpaceX : Quinto lancio  [LIVE],link4universe,"Siamo alla vigilia del quinto lancio di prova della Starship, di SpaceX! Questa volta, oltre a tutte le cose incredibili del quarto volo, sarà tentato anche il recupero del primo stadio! ...",131867,2024-10-14,5:47:22,IT,2024-10-15
25,video,The POWER of Jannik Sinner 💥🤯,Tennis TV,"SUBSCRIBE to our channel for the best ATP tennis videos and tennis highlights: https://www.youtube.com/tennistv?sub_confirmation=1


Watch official ATP tennis streams from every tournament:...",534177,2024-10-13,0:48,IT,2024-10-15
26,video,Me contro Te - LA CASA DEI MOSTRI (Videoclip Ufficiale),Me contro Te Music,"La Casa dei Mostri è la canzone ufficiale di Halloween per ballare e cantare con Streghe, Scheletri, Mummie e Zombie!

TESTO:
C’è un fantasma che si scatena
Con la sua catena
Per una notte...",182004,2024-10-13,2:13,IT,2024-10-15
27,video,SISTER REVEALED ALL MY MAGIC @Whoispelagheya,MasomkaMagic  ,,4425159,2024-10-09,0:41,IT,2024-10-15
28,video,"Le-one, Christian Liguori, Babywyne - NUN È OVER",le one,"Music video by Le-one, Christian Liguori, Babywyne performing NUN È OVER.An Epic release (C) 2024 Sony Music Entertainment Italy S.p.A",138064,2024-10-12,1:58,IT,2024-10-15
29,video,قم بتخزينك بشكل صحيح! 😍 استخدم حيلة ذكية #اصنعها بنفسك,Gigazoom Arabic,"◉ Music by TheSoul Sound: https://thesoul-sound.com
Track name -  La La Life - Gen
▶️ TheSoul Music: https://www.music.thesoul-publishing.com ◉ Spotify الخاص بنا: https://sptfy.com...",4184043,2024-10-10,0:16,IT,2024-10-15
30,video,35 euros of pizza in Italy,Lionfield,,781858,2024-10-12,0:24,IT,2024-10-15
31,video,Is the VAR right?!😱#footballplayer #futbol #soccerplayer #soccer #football #futbolista #var *ad,TOUZANI TV,Deze video is mede mogelijk gemaakt door Zeeuw en Zeeuw.,10170400,2024-10-07,0:29,IT,2024-10-15
32,video,🦆 Waddle Over the Bridge Cake #Shorts,Chefclub Shorts,"Find the full recipes, with quantities and step-by-step instructions at https://www.chefclub.tv

Click here to subscribe to Chefclub ➡️http://link.chefclub.tv/163⬅️ and turn on notification...",5620531,2024-10-11,1:00,IT,2024-10-15
33,video,Sofì guida la macchina di Luì 😂,Me contro Te,,336915,2024-10-12,0:12,IT,2024-10-15
34,video,Confused 😳😂,ILYA BORZOV,,2014878,2024-10-13,0:13,IT,2024-10-15
35,video,UNDISPUTED KING CROWNED | Riyadh Season: Artur Beterbiev vs. Dmitry Bivol Fight Highlights,DAZN Boxing,"October 12, 2024 -- Artur Beterbiev vs. Dmitry Bivol fight highlights from Riyadh, Saudi Arabia.

@Turki_alalshikh 

Subscribe to our YouTube channel 👉 http://bit.ly/DAZNBoxingYouTube
Subscribe...",1843216,2024-10-13,3:15,IT,2024-10-15
36,video,La volevano MULTARE perché guidava in COSTUME | Avv. Angelo Greco,Angelo Greco,".
.
Acquista a questo link il mio libro ""Fanc**o il successo"" https://amzn.to/3SlixbK
.
.
Acquista a questo link il mio libro ""“La Legge per Tutti - Casa e condominio"" 
https://amzn.to/3MAp4Ma...",393050,2024-10-10,0:59,IT,2024-10-15
37,video,Brawl Stars expliquez ça,L'étoile Noire,"→ Instagram : https://www.instagram.com/etoilenoire__/

→ Contact (pro uniquement) LenBusinessCorp@gmail.com

→ Any Copyright issue ? Please Feel free to contact me on social to get the...",2398299,2024-10-07,0:11,IT,2024-10-15
38,video,Part 5. Roblox trend☠️,Kan Andrey,,2678051,2024-10-14,0:13,IT,2024-10-15
39,video,Mimì Caruso | ‘Godspeed’ | Esibizione Bootcamp | X Factor 2024,Sky,"Dopo questa esibizione noi speriamo che #FrankOcean abbia trovato la giusta motivazione per droppare un nuovo album 🥹🥹 

#XF2024 

Scopri come vedere X Factor: https://bit.ly/skyxfy",408234,2024-10-11,3:20,IT,2024-10-15
40,video,HO COSTRUITO IL TAVOLO DI MUSCHIO SELVAGGIO,Michele Molteni,"Con Boolean lanci la tua carriera tech. 200€ di sconto sui corsi se arrivi da questo video!
👨🏻‍💻 Coding Week GRATIS dal 21 ottobre: https://on.boolean.careers/molteni-coding-week...",563347,2024-10-11,10:56,IT,2024-10-15
41,video,CARLOTTA + VAN per un' AVVENTURA WILD in mezzo alla NATURA 👙🐠🚿🔥,SINNAGGAGGHIRI,"Vai su https://saily.com/sinna o scarica l’app Saily e usa il codice SINNA per avere uno sconto! ❤️

Viaggio insieme a Carlotta con un van, campeggio tra Tenerife e La Gomera delle Isole...",189993,2024-10-14,14:45,IT,2024-10-15
42,video,Shakira - Soltera (Official Video),Shakira,"Music: 
Apple Music:  https://Shakira.lnk.to/Soltera/applemusic 
Spotify: https://Shakira.lnk.to/Soltera/spotify
Amazon: https://Shakira.lnk.to/Soltera/amazonmusicstreaming
YouTube: https://Shakira...",11140647,2024-10-12,4:09,IT,2024-10-15
43,video,RACCOLTA OLIVE: tre errori da non fare per ottenere olio buono,Orto Da Coltivare,"Scopriamo come e quando raccogliere le olive, in modo da ottenere un olio buono e da mantenere sani gli olivi.

Pietro Isolan ci mostra tre errori da evitare assolutamente nella raccolta, spiegando...",106963,2024-10-12,11:39,IT,2024-10-15
44,video,Stunts with Emojis pt.8😂🤟 #kiryakolesnikov #prank #funny #comedy #stunt #parkour #flip,Kirya Kolesnikov,,8509442,2024-10-08,0:58,IT,2024-10-15
45,video,Rischiare la vita per fare la storia: l’impresa di Jaan Roose,aledellagiusta,"Jaan Roose vuole essere il primo uomo ad attraversare a piedi lo Stretto di Messina: ce la farà?

Instagram: https://www.instagram.com/aledellagiusta/
TikTok: https://www.tiktok.com/@aledellagiust...",341512,2024-10-11,41:08,IT,2024-10-15
46,video,Ghali - Niente Panico (Lyric Video),Ghali,"Ghali - Niente Panico (Lyric Video)
Ascolta Niente Panico: https://ghali.lnk.to/nientepanico

Acquista i biglietti per i prossimi concerti: https://www.ticketone.it/artist/ghali/

Segui Ghali:...",184633,2024-10-11,3:02,IT,2024-10-15
47,video,"Night Skinny, Tony Boy, Kid Yugi, Capo Plaza - Entro nel posto (Visual)",Night Skinny,"► Ascolta “Containers”
https://island.lnk.to/Containers

► Segui Night Skinny
https://www.instagram.com/thenightskinny
https://www.tiktok.com/@thenightskinny

► Credits
Creative direction...",346113,2024-10-11,3:00,IT,2024-10-15
48,video_listing,Recently trending,,,,,,IT,2024-10-15
