,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
15,video,Лучший фокус с калькулятором + обучение! #shorts,Роман Magic,,9080520,2024-10-09,0:18,IT,2024-10-12
16,video,Les joueurs à la maison 🏰#shorts,Fédération Française de Football,"We are home! 🇫🇷🏰 #equipedefrance #outfit  #france #shorts 
son original - JÃOzinhoxs7",1048702,2024-10-08,0:19,IT,2024-10-12
17,video,Mangiare a casa o mangiare fuori?,Maurizio Merluzzo,"C'è solo un modo per superare una delusione del genere... un pasto pronto @prozisitalia ! Da mangiare da soli in questo caso...

#sponsoredbyprozis #prozisitalia #comedy #adv #shorts",341777,2024-10-10,0:11,IT,2024-10-12
18,video,Brawl Stars expliquez ça,L'étoile Noire,"→ Instagram : https://www.instagram.com/etoilenoire__/

→ Contact (pro uniquement) LenBusinessCorp@gmail.com

→ Any Copyright issue ? Please Feel free to contact me on social to get the...",1144137,2024-10-07,0:11,IT,2024-10-12
19,video,Acro meets fashion 👀,The Rybka Twins,,1578327,2024-10-11,0:14,IT,2024-10-12
20,video,"""It's impossible for a girl from Edmundston to make it on MasterChef Canada"" | MasterChef World",MasterChef World Shorts,"Contains Content from MasterChef Canada Season 2 Episode 2. 
Subscribe for more!",15758062,2024-10-06,0:59,IT,2024-10-12
21,video,L'uragano Milton spaventa la Florida,Tgcom24,"Nel mirino soprattutto la zona di Tampa Bay, una delle più vulnerabili dello Stato.

Iscriviti al canale: https://www.youtube.com/tgcom24

Tutte le news su: https://www.tgcom24.mediaset.it/",152039,2024-10-10,1:36,IT,2024-10-12
22,video,Highlights: Italia-Belgio 2-2 | Nations League 2024/25,FIGC Azzurri e Azzurre,"A Roma gli Azzurri di Spalletti trovano il vantaggio con Cambiaso dopo appena un minuto e raddoppiano a metà primo tempo con Retegui. Ma il Belgio, con l'uomo in più per l'espulsione di Pellegrin...",56319,2024-10-11,2:05,IT,2024-10-12
23,video,Giovanni Gagliotta - Core Mio (Video Ufficiale 2024),G&G RECORD,"@2024 G&G Record: Giovanni Gagliotta - Core Mio (Video Ufficiale 2024)
Autori. Roberta Costabile - Fabio Cozzolino

#GiovanniGagliotta #CoreMio",35833,2024-10-11,3:45,IT,2024-10-12
24,video,Perché i caccia stanno diventando sempre più lenti? 🤔 #caccia #militare #aviazione,Marco Romboli,,229748,2024-10-09,1:01,IT,2024-10-12
25,video,Geste technique de Camavinga 🎶 #shorts,Fédération Française de Football,"Cama Ohhh, Cama Ohh 🎶 #equipedefrance  #camavinga #nationsleague  #skills  
original sound - 文 | 𝐌𝐮𝐬𝐢𝐜 𝐀𝐥𝐬𝐚 😈🎧",1925951,2024-10-09,0:10,IT,2024-10-12
26,video,"Le-one, Christian Liguori, Babywyne - NUN È OVER",le one,"Music video by Le-one, Christian Liguori, Babywyne performing NUN È OVER.An Epic release (C) 2024 Sony Music Entertainment Italy S.p.A",27768,2024-10-11,1:58,IT,2024-10-12
27,video,Io son vecchio ma ho vissuto,THE PILLOW,"Per seguire i nostri spostamenti in tempo reale su Instagram: https://www.instagram.com/dedepillo/ 

Per segnalare nuove storie: thepillowsegnalazioni@gmail.com

Per richieste commerciali:...",410145,2024-10-08,0:53,IT,2024-10-12
28,video,HO COMPRATO LA FERRARI DEI MIEI SOGNI!,Marchettino,"Scopri di più su CarFax: https://www.carfax.eu/it?utm_source=YouTube&utm_medium=Socialmedia&utm_campaign=InfluencerMarketingItaly&utm_content=Marchettino
Utilizza il codice MARCHETTINO20 per...",107705,2024-10-11,19:00,IT,2024-10-12
29,video,Why does this little girl throw rubbish in other people's cars?,多米和爸爸,"Welcome to the ”Domi and Dad” YouTube channel!
Here we bring you two cotton-padded jackets and dad's daily dabao: xixi xiaobao: domi
New content is updated every day to keep you in sync...",2658490,2024-10-04,0:18,IT,2024-10-12
30,video,The Freshest Steering Wheel On The Road 😎,Alyssa's Ways,,1832165,2024-10-11,0:17,IT,2024-10-12
31,video,Huh? Just put it on like that?,一航1,"🌟Welcome to Channel 1!🌟

👬Join us sand sculpture daily experience full of laughter and incredible daily moments! This is the source of joy we both bring to you.😂

🎉Every video...",26132969,2024-10-08,0:18,IT,2024-10-12
32,video,Mom had to stand up for the whole family!❤️😍😁,DaMus,,5497087,2024-10-07,0:39,IT,2024-10-12
33,video,Indoor plant care hacks for plant lovers 🌿 #shorts #planting #garden #diy #indoor,Green Thumb,"We advise adult supervision and care at all times. 

This video is made for entertainment purposes. We do not make any warranties about the completeness, safety and reliability. Any action...",2665958,2024-10-05,0:34,IT,2024-10-12
34,video,"Un saluto ad un’anima speciale, grazie per il viaggio insieme ❤️🙏🏻#onemoretimepodcast #sammybasso",PODCAST ONE MORE TIME di Luca Casadei,"Link allo shop ufficiale: https://www.onemoretime.me
Link al canale Telegram: https://t.me/podcastonemoretime
Ci trovi anche qui: https://linktr.ee/podcastonemoretime

Storie di vita raccontate...",452924,2024-10-07,0:11,IT,2024-10-12
35,video,"Night Skinny, Tony Boy, Kid Yugi, Capo Plaza - Entro nel posto (Visual)",Night Skinny,"► Ascolta “Containers”
https://island.lnk.to/Containers

► Segui Night Skinny
https://www.instagram.com/thenightskinny
https://www.tiktok.com/@thenightskinny

► Credits
Visual by...",162790,2024-10-11,3:00,IT,2024-10-12
36,video,AUTOGOL CARTOON - Il vampiro Douglas Luiz,Gli Autogol,Alla Juve scoprono che Douglas Luiz è diventato un vampiro…,194388,2024-10-11,3:26,IT,2024-10-12
37,video,Jamil - DE PUTA MADRE 2 (Official Video),Jamil Official,"Jamil performing ""DE PUTA MADRE 2"" (prod. Pashabeats)

DE PUTA MADRE 2 digital store: http://linktr.ee/deputamadre2
Merchandise: http://baidaarmy.bigcartel.com/

Spotify: https://bit.ly/JamilSpotif...",137112,2024-10-10,3:03,IT,2024-10-12
38,video,Luiz Ejlli x Teuta Selimi - Lamtumire,SBS Entertainment,"Listen and watch the latest music video from Luiz Ejlli & Teuta Selimi.
https://bfan.link/Lamtumire
__________________________

✔️ Did you subscribe to the SBS's official channel? 
Turn...",912609,2024-10-11,3:10,IT,2024-10-12
39,video,YOUTUBER LEAGUE 24/25 🏆 TUTTA L’ASTA!! COSTRUIAMO LE ROSE ⚽️,Federico Marconi,"L'asta è la grande novità della nuova stagione!
Ogni rosa sarà composta da 13 giocatori: 8 sono già stati comunicati, gli altri 5 verranno acquistati da una lista di 40 più o meno forti....",171343,2024-10-10,53:54,IT,2024-10-12
40,video,What Will Make It Through the Tin Foil?,Daisy and Poppy,"🐕 SUBSCRIBE - https://kee.gg/subscribedap
🦮 FIRE MERCH - http://www.keeleymerch.com/
🐕‍🦺 DOWNLOAD APP - http://firemerch.app/download

🐾 FOLLOW US HERE!
☛ TikTok - https://www.ti...",6506012,2024-10-04,0:25,IT,2024-10-12
41,video,CHILE vs. BRASIL [1-2] | RESUMEN | ELIMINATORIAS SUDAMERICANAS | FECHA 9,CONMEBOL,"#Chile #Brasil #eliminatoriassudamericanas #CreeEnGrande #CONMEBOL 

⭐🇧🇷 Vitória do #Brasil nas #EliminatoriasSudamericanas! 2-1, como visitante, contra o Chile

Suscríbete I Inscreva-se...",3597405,2024-10-11,10:08,IT,2024-10-12
42,video,"Carmen mostra tutto il suo sostegno a Enzo Paolo: ""Sei un punto di riferimento"" ❤️‍🩹 #GrandeFratello",Mediaset Infinity,,173569,2024-10-09,0:56,IT,2024-10-12
43,video,I miei amici reagiscono alla mia nuova moto 😨,Fil,,145666,2024-10-09,0:37,IT,2024-10-12
44,video,GIOCARE A DRAGONBALL IERI VS OGGI 🐉🎮 - Alessandro Vanoni,Alessandro Vanoni,,30590,2024-10-11,0:23,IT,2024-10-12
45,video,wearing or styling? 💖 Save & subscribe for #styletips #shorts,BO BROWN,,6722303,2024-10-06,0:12,IT,2024-10-12
46,video,Ornella Mariani picchia come un fabbro in diretta TV a Canale Italia,Canale Italia,Interventi di Ornella Mariani tratti dalla trasmissione di venerdì 4 Ottobre 2024. Seguici anche su Telegram https://t.me/notizieoggilineaseraufficiale,149253,2024-10-10,8:35,IT,2024-10-12
47,video,IO VS L’EFFETTO,Vincenzo Tedesco,,220209,2024-10-09,0:58,IT,2024-10-12
48,video,Ci siamo lasciati.,xDrake,"Vi parlo dal profondo del cuore.

▼SEGUIMI SU INSTAGRAM▼

☛ INSTAGRAM: https://www.instagram.com/jstdrk/

▼SEGUIMI SULLA PIATTAFORMA VIOLA▼
https://www.twitch.tv/justdrakee

▼SEGUIMI...",55715,2024-10-11,7:13,IT,2024-10-12
49,video_listing,Recently trending,,,,,,IT,2024-10-12
