,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
22,video,这到底是怎么做到的 #路飞#海贼王,路飞与唐舞桐,"装扮海贼王角色，以动漫人设演绎现代搞笑剧情，油管的伙伴们大家好!
我是路飞与唐舞桐，正式入驻油管了，此频道唯一授权频道
其他频道皆为盗...",3869516,2024-10-12,0:10,IT,2024-10-13
23,video,Shakira - Soltera (Official Video),Shakira,"Music: 
Apple Music:  https://Shakira.lnk.to/Soltera/applemusic 
Spotify: https://Shakira.lnk.to/Soltera/spotify
Amazon: https://Shakira.lnk.to/Soltera/amazonmusicstreaming
YouTube: https://Shakira...",7253707,2024-10-12,4:09,IT,2024-10-13
24,video,35 euros of pizza in Italy,Lionfield,,511874,2024-10-12,0:24,IT,2024-10-13
25,video,MATYYYYEEEEE 😂😂😂,Giuseppe Barbuto,,438565,2024-10-09,0:17,IT,2024-10-13
26,video,Cosa Succede Quando i Giovani Ciclisti si Radunano in Città?,Diego Crescenzi,"Allenamento con i Miei Fan in giro per la Città di Pozzallo in Sicilia!
Cosa Succede Quando i Giovani Ciclisti si Radunano in Città?",56199,2024-10-12,0:16,IT,2024-10-13
27,video,🦆 Waddle Over the Bridge Cake #Shorts,Chefclub Shorts,"Find the full recipes, with quantities and step-by-step instructions at https://www.chefclub.tv

Click here to subscribe to Chefclub ➡️http://link.chefclub.tv/163⬅️ and turn on notification...",1485374,2024-10-11,1:00,IT,2024-10-13
28,video,Stunts with Emojis pt.8😂🤟 #kiryakolesnikov #prank #funny #comedy #stunt #parkour #flip,Kirya Kolesnikov,,5296718,2024-10-07,0:58,IT,2024-10-13
29,video,Highlights: Italia-Belgio 2-2 | Nations League 2024/25,FIGC Azzurri e Azzurre,"A Roma gli Azzurri di Spalletti trovano il vantaggio con Cambiaso dopo appena un minuto e raddoppiano a metà primo tempo con Retegui. Ma il Belgio, con l'uomo in più per l'espulsione di Pellegrin...",153674,2024-10-12,2:05,IT,2024-10-13
30,video,BRASILE CAMPIONE DEL MONDO DI FUTSAL 🇧🇷 | Ma all'AEROPORTO c'è qualche PROBLEMA con la COPPA 😂🏆,Rompipallone,,339450,2024-10-08,0:12,IT,2024-10-13
31,video,"HAI 12 ANNI, GIOCHI A CALCIO e questo è L'ARBITRO CHE TUO PADRE INSULTA - Gabriele Vagnato",Gabriele Vagnato Shorts,,356033,2024-10-10,1:00,IT,2024-10-13
32,video,85 dollars for pasta in a GLASS?,Lionfield,,2187228,2024-10-07,0:24,IT,2024-10-13
33,video,Les joueurs à la maison 🏰#shorts,Fédération Française de Football,"We are home! 🇫🇷🏰 #equipedefrance #outfit  #france #shorts 
son original - JÃOzinhoxs7",1539186,2024-10-08,0:19,IT,2024-10-13
34,video,Uragano Milton verso la Florida: come affrontano gli Stati Uniti la sua potenza distruttiva?,Geopop,"L'uragano Milton sta arrivando in Florida, con venti fino a 285 km/h e classificato come categoria 5, potrebbe abbattersi sulle coste nelle prossime 24h. Si profila come una delle tempeste...",542410,2024-10-10,8:36,IT,2024-10-13
35,video,CI HANNO INSULTATO TUTTA LA PARTITA❗️E QUESTO È QUELLO CHE È SUCCESSO montepremi,FENE x 7SINS,"FENE
Instagram: https://instagram.com/fene_mt/
Tiktok: https://www.tiktok.com/@fene_mt?

ANDREA FRATINO
Instagram: https://www.instagram.com/andrea.fratino/
Tiktok: https://www.tiktok.com/@andreafr...",205302,2024-10-10,30:56,IT,2024-10-13
36,video,RACCOLTA OLIVE: tre errori da non fare per ottenere olio buono,Orto Da Coltivare,"Scopriamo come e quando raccogliere le olive, in modo da ottenere un olio buono e da mantenere sani gli olivi.

Pietro Isolan ci mostra tre errori da evitare assolutamente nella raccolta, spiegando...",34275,2024-10-12,11:39,IT,2024-10-13
37,video,HO COMPRATO LA FERRARI DEI MIEI SOGNI!,Marchettino,"Scopri di più su CarFax: https://www.carfax.eu/it?utm_source=YouTube&utm_medium=Socialmedia&utm_campaign=InfluencerMarketingItaly&utm_content=Marchettino
Utilizza il codice MARCHETTINO20 per...",175155,2024-10-12,19:00,IT,2024-10-13
38,video,Лучший фокус с калькулятором + обучение! #shorts,Роман Magic,,11773528,2024-10-08,0:18,IT,2024-10-13
39,video,GIOCARE A DRAGONBALL IERI VS OGGI 🐉🎮 - Alessandro Vanoni,Alessandro Vanoni,,80358,2024-10-10,0:23,IT,2024-10-13
40,video,Giovanni Gagliotta - Core Mio (Video Ufficiale 2024),G&G RECORD,"@2024 G&G Record: Giovanni Gagliotta - Core Mio (Video Ufficiale 2024)
Autori. Roberta Costabile - Fabio Cozzolino

#GiovanniGagliotta #CoreMio",56465,2024-10-11,3:45,IT,2024-10-13
41,video,"Night Skinny, Tony Boy, Kid Yugi, Capo Plaza - Entro nel posto (Visual)",Night Skinny,"► Ascolta “Containers”
https://island.lnk.to/Containers

► Segui Night Skinny
https://www.instagram.com/thenightskinny
https://www.tiktok.com/@thenightskinny

► Credits
Visual by...",249183,2024-10-11,3:00,IT,2024-10-13
42,video,Comunicazione di Maurizio Salvadori,Luca Salvadori,Richiesta di pareri sull’eventuale pubblicazione di nuovi video già realizzati da Luca prima dell’incidente.,568021,2024-10-10,7:58,IT,2024-10-13
43,video,Geste technique de Camavinga 🎶 #shorts,Fédération Française de Football,"Cama Ohhh, Cama Ohh 🎶 #equipedefrance  #camavinga #nationsleague  #skills  
original sound - 文 | 𝐌𝐮𝐬𝐢𝐜 𝐀𝐥𝐬𝐚 😈🎧",3123465,2024-10-09,0:10,IT,2024-10-13
44,video,PERÚ vs. URUGUAY [1-0] | RESUMEN | ELIMINATORIAS SUDAMERICANAS | FECHA 9,CONMEBOL,"¡#Perú  consiguió su primera victoria en las #EliminatoriasSudamericanas! 🇵🇪🙌
La selección de Perú alcanzó este viernes en Lima su primer triunfo en las Eliminatorias Sudamericanas...",1694991,2024-10-12,10:09,IT,2024-10-13
45,video,Huh? Just put it on like that?,一航1,"🌟Welcome to Channel 1!🌟

👬Join us sand sculpture daily experience full of laughter and incredible daily moments! This is the source of joy we both bring to you.😂

🎉Every video...",39289508,2024-10-08,0:18,IT,2024-10-13
46,video,Mom had to stand up for the whole family!❤️😍😁,DaMus,,8338101,2024-10-06,0:39,IT,2024-10-13
47,video,"""It's impossible for a girl from Edmundston to make it on MasterChef Canada"" | MasterChef World",MasterChef World Shorts,"Contains Content from MasterChef Canada Season 2 Episode 2. 
Subscribe for more!",19324280,2024-10-05,0:59,IT,2024-10-13
48,video,IO VS L’EFFETTO,Vincenzo Tedesco,,318007,2024-10-08,0:58,IT,2024-10-13
49,video_listing,Recently trending,,,,,,IT,2024-10-13
